CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
235925558,11/02/2009,09:00:00,06/30/2010,20:00:00,76,11/04/2021,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),245,984166,188346,25-44,UNKNOWN,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),<18,WHITE,F,13514,14,2,27,48
220286117,01/01/1968,08:00:00,12/31/1970,16:00:00,76,11/09/2020,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,BROOKLYN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,UNKNOWN,WHITE,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,M,13514,14,2,27,48
241168115,07/01/2009,00:01:00,,(null),76,02/24/2022,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,25-44,WHITE HISPANIC,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),18-24,WHITE HISPANIC,M,13514,14,2,27,48
232657285,06/13/2012,14:00:00,06/20/2012,14:00:00,76,08/24/2021,104,RAPE,155,RAPE 2,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,25-44,WHITE,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,F,13514,14,2,27,48
212935924,07/17/2008,00:01:00,07/16/2012,23:59:00,76,05/11/2020,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),RED HOOK EAST,265,984166,188346,18-24,WHITE HISPANIC,F,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),<18,WHITE HISPANIC,F,13514,14,2,27,48
227116464,08/17/2014,09:00:00,12/07/2020,18:00:00,76,04/19/2021,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984223,190239,UNKNOWN,UNKNOWN,U,,40.68884,-74.000094,"(40.68884, -74.000094)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,F,16865,14,2,27,48
228716917,01/17/2015,00:00:00,01/17/2017,00:00:00,76,05/26/2021,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),265,984166,188346,25-44,WHITE HISPANIC,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),<18,WHITE HISPANIC,F,13514,14,2,27,48
238489951,04/01/2009,16:00:00,04/30/2009,16:00:00,76,12/31/2021,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,45-64,WHITE,F,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,M,13514,14,2,27,48
244941529,10/28/1997,16:30:00,,(null),76,05/12/2022,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),245,984166,188346,25-44,BLACK HISPANIC,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,F,13514,14,2,27,48
235259506,08/10/2011,14:00:00,08/10/2021,14:05:00,76,10/15/2021,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,(null),BRIDGE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,25-44,WHITE,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M,13514,14,2,27,48
247231749,01/01/2010,00:00:00,12/31/2015,23:59:00,76,06/27/2022,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,45-64,UNKNOWN,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),<18,UNKNOWN,F,13514,14,2,27,48
245299483,05/19/2012,12:00:00,,(null),76,05/19/2022,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),RED HOOK WEST,266,984166,188346,18-24,UNKNOWN,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),<18,WHITE HISPANIC,M,13514,14,2,27,48
225103147,07/07/2014,07:00:00,12/29/2016,07:00:00,76,03/03/2021,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),<18,ASIAN / PACIFIC ISLANDER,F,13514,14,2,27,48
206907778,12/28/2015,19:00:00,12/29/2015,06:00:00,76,01/02/2020,104,RAPE,157,RAPE 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,45-64,WHITE,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F,13514,14,2,27,48
211262532,04/01/2016,00:00:00,12/24/2018,00:00:00,76,03/11/2020,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),245,984166,188346,<18,UNKNOWN,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),<18,UNKNOWN,F,13514,14,2,27,48
229110380,05/01/2016,08:50:00,06/30/2016,09:00:00,76,06/04/2021,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,PUBLIC BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,18-24,WHITE HISPANIC,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),18-24,WHITE HISPANIC,F,13514,14,2,27,48
219943321,05/05/2016,12:00:00,10/13/2020,23:59:00,76,10/30/2020,104,RAPE,157,RAPE 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),266,984166,188346,25-44,WHITE HISPANIC,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),<18,WHITE HISPANIC,F,13514,14,2,27,48
239733787,11/23/2016,12:00:00,06/03/2021,12:00:00,76,01/26/2022,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),979679,185879,(null),(null),(null),,40.676873,-74.016479,"(40.676873, -74.016479)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M,13514,14,2,7,48
242203951,05/16/2017,10:00:00,03/16/2022,17:30:00,76,03/16/2022,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),265,982795,185469,UNKNOWN,BLACK,F,,40.675747,-74.005245,"(40.675747, -74.005245)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F,13514,14,2,7,48
237108863,06/14/2017,13:00:00,06/14/2017,13:10:00,76,11/30/2021,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,BROOKLYN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,<18,BLACK,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),<18,BLACK,F,13514,14,2,27,48
241355854,07/14/2017,09:12:00,07/14/2017,09:15:00,76,02/28/2022,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),985071,190330,45-64,WHITE,M,,40.689091,-73.997038,"(40.689091, -73.997038)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F,16865,14,2,27,48
208803624,07/27/2017,08:00:00,01/27/2020,16:00:00,76,01/27/2020,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),265,984166,188346,UNKNOWN,UNKNOWN,U,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),65+,BLACK,M,13514,14,2,27,48
206907779,08/15/2017,08:00:00,,(null),76,01/02/2020,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M,13514,14,2,27,48
211110693,01/16/2018,00:00:00,03/06/2020,15:00:00,76,03/16/2020,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),245,984166,188346,UNKNOWN,UNKNOWN,U,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,M,13514,14,2,27,48
232705451,05/01/2018,15:00:00,05/01/2018,15:10:00,76,08/25/2021,361,OFF. AGNST PUB ORD SENSBLTY &,662,MATERIAL              OFFENSIV,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),982156,186456,25-44,WHITE,M,,40.678457,-74.007549,"(40.678457, -74.007549)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F,13514,14,2,7,48
212304582,08/02/2018,12:00:00,04/16/2020,11:00:00,76,04/23/2020,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,ASIAN / PACIFIC ISLANDER,M,13514,14,2,27,48
235483103,02/01/2019,12:00:00,06/21/2019,12:00:00,76,10/25/2021,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),265,983846,185401,UNKNOWN,UNKNOWN,U,,40.675561,-74.001455,"(40.675561, -74.001455)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,M,13514,14,2,7,48
206929809,03/01/2019,00:01:00,12/01/2019,23:59:00,76,01/05/2020,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,M,13514,14,2,27,48
241533412,03/20/2019,13:30:00,04/20/2019,13:35:00,76,03/03/2022,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,<18,WHITE HISPANIC,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),<18,BLACK,F,13514,14,2,27,48
217639174,06/01/2019,00:00:00,09/30/2019,23:59:00,76,09/09/2020,116,SEX CRIMES,166,SODOMY 2,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),<18,WHITE,M,13514,14,2,27,48
208942304,06/13/2019,13:00:00,06/13/2019,16:00:00,76,02/03/2020,341,PETIT LARCENY,347,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE HISPANIC,F,13514,14,2,27,48
208141520,06/16/2019,12:00:00,01/18/2020,15:00:00,76,01/18/2020,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,STORAGE FACILITY,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,F,13514,14,2,27,48
225794148,06/25/2019,12:00:00,12/12/2019,12:00:00,76,03/17/2021,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),267,981627,185443,(null),(null),(null),,40.675675,-74.009455,"(40.675675, -74.009455)",PATROL BORO BKLYN SOUTH,(null),65+,BLACK HISPANIC,F,13514,14,2,7,48
221405143,06/23/2019,00:00:00,06/23/2019,00:10:00,76,12/05/2020,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,25-44,BLACK,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F,13514,14,2,27,48
213443518,07/22/2019,00:01:00,07/22/2019,23:59:00,76,05/23/2020,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),266,984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),18-24,WHITE HISPANIC,F,13514,14,2,27,48
218251955,07/18/2019,17:00:00,09/23/2020,12:22:00,76,09/23/2020,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),267,984166,188346,UNKNOWN,UNKNOWN,U,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D,13514,14,2,27,48
213874873,08/02/2019,08:00:00,03/29/2020,17:30:00,76,06/05/2020,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F,13514,14,2,27,48
243651244,08/20/2019,00:00:00,08/20/2019,23:59:00,76,04/14/2022,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),245,987796,188274,(null),(null),(null),,40.683446,-73.987212,"(40.683446, -73.987212)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,F,17619,14,2,38,48
224426339,09/01/2019,19:00:00,09/30/2019,20:00:00,76,02/16/2021,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),265,984166,188346,UNKNOWN,UNKNOWN,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,M,13514,14,2,27,48
210101394,09/15/2019,12:00:00,02/12/2020,11:00:00,76,02/26/2020,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M,13514,14,2,27,48
224310881,10/15/2019,19:05:00,02/12/2021,22:00:00,76,02/12/2021,117,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),266,982236,185403,25-44,BLACK,F,,40.675566,-74.007259,"(40.675566, -74.007259)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,13514,14,2,7,48
208451699,10/22/2019,11:00:00,12/30/2019,12:00:00,76,01/24/2020,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,M,13514,14,2,27,48
212082649,11/09/2019,13:30:00,11/09/2019,16:00:00,76,04/15/2020,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,F,13514,14,2,27,48
207514935,11/06/2019,10:31:00,01/07/2020,09:40:00,76,01/07/2020,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STORE UNCLASSIFIED,PORT AUTHORITY,3,(null),(null),(null),984166,188346,25-44,BLACK,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D,13514,14,2,27,48
237255185,11/01/2019,00:00:00,12/31/2019,23:59:00,76,12/02/2021,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),<18,WHITE HISPANIC,F,13514,14,2,27,48
208723442,11/14/2019,08:00:00,11/14/2019,08:02:00,76,01/29/2020,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,45-64,WHITE,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F,13514,14,2,27,48
206906828,11/15/2019,09:00:00,12/08/2019,23:00:00,76,01/02/2020,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,F,13514,14,2,27,48
209127629,11/30/2019,16:00:00,02/06/2020,05:15:00,76,02/06/2020,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,BROOKLYN,REAR OF,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE HISPANIC,M,13514,14,2,27,48
206929190,12/02/2019,02:00:00,12/02/2019,03:00:00,76,01/04/2020,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),265,984166,188346,UNKNOWN,BLACK,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,F,13514,14,2,27,48
207498257,12/27/2019,19:00:00,12/31/2019,19:00:00,76,01/06/2020,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,F,13514,14,2,27,48
208078655,12/25/2019,11:46:00,12/25/2019,11:48:00,76,01/16/2020,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,25-44,BLACK HISPANIC,F,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,M,13514,14,2,27,48
207467036,12/21/2019,09:00:00,01/05/2020,18:00:00,76,01/05/2020,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F,13514,14,2,27,48
207528879,12/27/2019,19:39:00,12/27/2019,19:49:00,76,01/07/2020,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,HOMELESS SHELTER,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK HISPANIC,F,13514,14,2,27,48
209266261,12/28/2019,12:00:00,01/25/2020,12:00:00,76,02/09/2020,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M,13514,14,2,27,48
208742481,12/25/2019,18:13:00,12/25/2019,18:30:00,76,01/29/2020,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,25-44,WHITE HISPANIC,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE HISPANIC,F,13514,14,2,27,48
208278079,12/23/2019,01:04:00,01/20/2020,23:58:00,76,01/21/2020,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",ATTEMPTED,MISDEMEANOR,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,UNKNOWN,UNKNOWN,U,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D,13514,14,2,27,48
