ID,Name,Longitude,Latitude,Location,Status,BikesAvailable,EBikesAvailable,BikesDisabled,DocksAvailable,DocksDisabled,IsReturning,IsRenting,IsInstalled,TimeStamp
1828965347681089818,Turner Pl & Coney Island Ave,-73.97073,40.64521,"https://www.google.com/maps/?q=40.645210,-73.970730",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1815967807827104584,E 46 St & Snyder Ave,-73.93415,40.65001,"https://www.google.com/maps/?q=40.650010,-73.934150",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1828966626550010820,77 St & 31 Ave,-73.89081,40.75886,"https://www.google.com/maps/?q=40.758860,-73.890810",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1828967979464708718,87 St & Roosevelt Ave,-73.87936,40.74825,"https://www.google.com/maps/?q=40.748250,-73.879360",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1828968883163894358,24 Ave & 87 St,-73.88256,40.7654,"https://www.google.com/maps/?q=40.765400,-73.882560",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1834145589124844432,92 St & 37 Ave,-73.87509,40.75085,"https://www.google.com/maps/?q=40.750850,-73.875090",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1835246937517543544,24 Ave & 92 St,-73.87789,40.76589,"https://www.google.com/maps/?q=40.765890,-73.877890",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1838071008881986168,37 Ave & 113 St,-73.8549,40.75475,"https://www.google.com/maps/?q=40.754750,-73.854900",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1835246658344669972,96 St & Northern Blvd,-73.8722,40.75712,"https://www.google.com/maps/?q=40.757120,-73.872200",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
66dc3e89-0aca-11e7-82f6-3863bb44ef7c,E 31 St & 3 Ave,-73.97966069,40.74394314,"https://www.google.com/maps/?q=40.743943,-73.979661",out_of_service,0,0,0,3,0,false,false,false,2023-07-29T15:06:22-04:00
64f0f28c-bedc-42d5-b107-ecdd48fc30cd,Broadway & W 48 St,-73.98486793041229,40.76017739537783,"https://www.google.com/maps/?q=40.760177,-73.984868",active,39,20,3,2,56,false,false,true,2023-07-29T15:06:22-04:00
7f4753d7-8d58-48bd-a881-de5bff08b27d,72 St & 41 Ave,-73.89377,40.7448,"https://www.google.com/maps/?q=40.744800,-73.893770",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1d3a8670-09b3-4127-b750-af5311e565f0,Mount Eden Pkwy & Eastburn Ave,-73.908544,40.842675,"https://www.google.com/maps/?q=40.842675,-73.908544",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
55a4dc76-d839-4e06-9bf4-2f343391343c,Woodward Ave & Harman St,-73.91092,40.70793,"https://www.google.com/maps/?q=40.707930,-73.910920",active,10,1,1,8,0,true,true,true,2023-07-29T15:06:22-04:00
ffae66ec-7c16-436f-bd0a-eedf81d580e7,E Mosholu Pkwy & Van Cortlandt Ave E,-73.88366,40.87656,"https://www.google.com/maps/?q=40.876560,-73.883660",active,2,1,4,16,0,true,true,true,2023-07-29T15:06:22-04:00
bc9c9006-3d40-400d-8b5c-17f56e6dfcee,Amsterdam Ave & W 162 St,-73.939789,40.83618,"https://www.google.com/maps/?q=40.836180,-73.939789",active,5,1,3,19,0,true,true,true,2023-07-29T15:06:22-04:00
c00ef46d-fcde-48e2-afbd-0fb595fe3fa7,South St & Broad St,-74.01089876890182,40.70188858913366,"https://www.google.com/maps/?q=40.701889,-74.010899",active,0,0,0,3,0,false,false,true,2023-07-29T15:06:22-04:00
d979131e-0b9f-4aa2-88c5-46d4ff94abc8,Pacific St & Sackman St,-73.9061,40.67522,"https://www.google.com/maps/?q=40.675220,-73.906100",active,4,1,1,14,0,true,true,true,2023-07-29T15:06:22-04:00
1dacb0f6-29f5-4d1b-b910-92ffa5b4ca5d,Eastern Pkwy & Franklin Ave,-73.9576801,40.6707767,"https://www.google.com/maps/?q=40.670777,-73.957680",active,12,11,1,19,0,true,true,true,2023-07-29T15:06:22-04:00
66dbcbbc-0aca-11e7-82f6-3863bb44ef7c,West Thames St,-74.01713445,40.70834698,"https://www.google.com/maps/?q=40.708347,-74.017134",active,31,1,6,36,0,true,true,true,2023-07-29T15:06:22-04:00
37a37e5b-f975-4f92-a897-dca8e4670631,46 St & 28 Ave,-73.908782,40.763328,"https://www.google.com/maps/?q=40.763328,-73.908782",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
372c592e-09d8-400c-9595-2aa3510f39b0,Central Ave & Himrod St,-73.92302,40.69676,"https://www.google.com/maps/?q=40.696760,-73.923020",active,19,1,0,6,0,true,true,true,2023-07-29T15:06:22-04:00
18415ea7-efce-408d-bcb9-4693fb088dda,Broadway & Berry St,-73.96530389785767,40.71036129922581,"https://www.google.com/maps/?q=40.710361,-73.965304",active,5,1,0,29,0,true,true,true,2023-07-29T15:06:22-04:00
2c3ae1e9-00f4-480c-b095-4a3112db3594,Albany Ave & Winthrop St,-73.93967,40.65791,"https://www.google.com/maps/?q=40.657910,-73.939670",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
66de19ab-0aca-11e7-82f6-3863bb44ef7c,3 St & Prospect Park West,-73.97363831,40.668132,"https://www.google.com/maps/?q=40.668132,-73.973638",active,3,2,3,22,1,true,true,true,2023-07-29T15:06:22-04:00
7779e057-b33e-46a7-8a1e-8c28bcd9a558,Thomas S. Boyland St & Macon St,-73.91493,40.68491,"https://www.google.com/maps/?q=40.684910,-73.914930",active,21,1,0,0,0,true,true,true,2023-07-29T15:06:22-04:00
4e747443-d481-4aea-a6d1-cf20204af4ba,E 171 St & Webster Ave,-73.905838,40.838379,"https://www.google.com/maps/?q=40.838379,-73.905838",active,17,0,2,2,0,true,true,true,2023-07-29T15:06:22-04:00
0dd71c6d-11ee-4ad4-ba99-36b9ad36112c,St Marks Ave & Thomas S. Boyland St,-73.91387,40.67313,"https://www.google.com/maps/?q=40.673130,-73.913870",active,2,0,0,19,0,true,true,true,2023-07-29T15:06:22-04:00
ff745407-c087-4c0d-a965-98baf078f292,63 St & 59 Dr,-73.90128,40.71832,"https://www.google.com/maps/?q=40.718320,-73.901280",active,9,5,0,11,0,true,true,true,2023-07-29T15:06:22-04:00
66ddb66e-0aca-11e7-82f6-3863bb44ef7c,E 58 St & 1 Ave (NE Corner),-73.96226227283478,40.75892386377695,"https://www.google.com/maps/?q=40.758924,-73.962262",active,6,0,2,20,0,true,true,true,2023-07-29T15:06:22-04:00
6ab6fcb6-f8b1-466f-b545-69f544861158,Winthrop St & Schenectady Ave,-73.93415,40.65808,"https://www.google.com/maps/?q=40.658080,-73.934150",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1814907590556515014,Cortelyou Rd & E 19 St,-73.96099,40.64269,"https://www.google.com/maps/?q=40.642690,-73.960990",active,18,1,1,4,0,true,true,true,2023-07-29T15:06:22-04:00
3134c2d4-b090-4eb8-ab44-6f9622098f72,W 148 St & Amsterdam Ave,-73.945909,40.827075,"https://www.google.com/maps/?q=40.827075,-73.945909",active,13,1,5,5,0,true,true,true,2023-07-29T15:06:22-04:00
66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,E 68 St & 3 Ave,-73.96224617958069,40.76712840349542,"https://www.google.com/maps/?q=40.767128,-73.962246",active,5,0,5,26,0,true,true,true,2023-07-29T15:06:22-04:00
33840944-aa92-4d91-9de8-d29e5cd0b2d9,Warren St & Smith St,-73.99127773940563,40.685424009970184,"https://www.google.com/maps/?q=40.685424,-73.991278",active,10,0,1,21,0,true,true,true,2023-07-29T15:06:22-04:00
b4974d89-932c-4a9f-a264-2ea0cf70613e,Pinehurst Ave & W 187 St,-73.937878,40.855331,"https://www.google.com/maps/?q=40.855331,-73.937878",active,6,6,1,12,0,true,true,true,2023-07-29T15:06:22-04:00
00967b8f-1a4d-4131-a65a-17fa8ca89e28,41 Ave & 67 St,-73.89764,40.74446,"https://www.google.com/maps/?q=40.744460,-73.897640",active,5,1,0,15,0,true,true,true,2023-07-29T15:06:22-04:00
ad57266c-34da-43da-8b48-2ba856002fbf,Grove St & Broadway,-73.923511,40.69047,"https://www.google.com/maps/?q=40.690470,-73.923511",active,15,1,0,15,0,true,true,true,2023-07-29T15:06:22-04:00
66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 82 St,-73.98128127,40.78720869,"https://www.google.com/maps/?q=40.787209,-73.981281",active,12,4,4,59,0,true,true,true,2023-07-29T15:06:22-04:00
517409d3-a94a-4140-a6de-ff0de9221ed2,Westchester Ave & E 156 St,-73.905203,40.817802,"https://www.google.com/maps/?q=40.817802,-73.905203",active,2,0,0,20,0,true,true,true,2023-07-29T15:06:22-04:00
90b141b9-c39f-4a26-a32d-08c7d1474d52,Lafayette Ave & Hunts Point Ave,-73.888161,40.816567,"https://www.google.com/maps/?q=40.816567,-73.888161",active,4,3,2,14,0,true,true,true,2023-07-29T15:06:22-04:00
e9575102-1081-4c30-8d15-ea95913579e2,Bergen St & Buffalo Ave,-73.92512,40.6747,"https://www.google.com/maps/?q=40.674700,-73.925120",active,2,1,2,17,0,true,true,true,2023-07-29T15:06:22-04:00
66dde4ef-0aca-11e7-82f6-3863bb44ef7c,W 92 St & Broadway,-73.9739,40.7921,"https://www.google.com/maps/?q=40.792100,-73.973900",active,7,2,2,15,0,true,true,true,2023-07-29T15:06:22-04:00
66de17f7-0aca-11e7-82f6-3863bb44ef7c,W 100 St & Broadway,-73.97041192,40.7973721,"https://www.google.com/maps/?q=40.797372,-73.970412",active,12,0,2,25,0,true,true,true,2023-07-29T15:06:22-04:00
528ed1e0-75aa-45be-8afe-c3f1c950782f,Grand Ave & 58 Ave,-73.90701,40.72098,"https://www.google.com/maps/?q=40.720980,-73.907010",active,18,1,0,2,0,true,true,true,2023-07-29T15:06:22-04:00
ca7ec509-cefc-4ac6-b729-08999d191051,Hazen St & 20 Ave,-73.895166,40.772092,"https://www.google.com/maps/?q=40.772092,-73.895166",active,23,2,0,0,0,true,true,true,2023-07-29T15:06:22-04:00
1f088432-0460-421e-a1d9-36890fa5396d,Barry St & Tiffany St,-73.891559,40.816126,"https://www.google.com/maps/?q=40.816126,-73.891559",active,0,0,2,16,0,true,true,true,2023-07-29T15:06:22-04:00
f5393bc2-36d4-4508-bf51-fa48d121f751,61 St & Queens Blvd,-73.90273,40.74091,"https://www.google.com/maps/?q=40.740910,-73.902730",active,25,2,0,1,0,true,true,true,2023-07-29T15:06:22-04:00
66db3687-0aca-11e7-82f6-3863bb44ef7c,Columbia Heights & Cranberry St,-73.99548059,40.70037867,"https://www.google.com/maps/?q=40.700379,-73.995481",active,14,5,2,20,0,true,true,true,2023-07-29T15:06:22-04:00
595cf79f-7783-4373-b3d5-775bcf76033b,Ogden Ave & Merriam Ave,-73.925961,40.839142,"https://www.google.com/maps/?q=40.839142,-73.925961",active,7,2,2,10,0,true,true,true,2023-07-29T15:06:22-04:00
3d68a3fd-91da-49e8-9cd5-69b333863789,Nagle Ave & Ellwood St,-73.928489,40.86012,"https://www.google.com/maps/?q=40.860120,-73.928489",active,14,2,0,7,0,true,true,true,2023-07-29T15:06:22-04:00
66dde630-0aca-11e7-82f6-3863bb44ef7c,E 93 St & 2 Ave,-73.9489196240902,40.782454175279874,"https://www.google.com/maps/?q=40.782454,-73.948920",active,46,0,2,24,0,true,true,true,2023-07-29T15:06:22-04:00
66de2274-0aca-11e7-82f6-3863bb44ef7c,E 78 St & 2 Ave,-73.95577801,40.7727966,"https://www.google.com/maps/?q=40.772797,-73.955778",active,6,1,1,17,0,true,true,true,2023-07-29T15:06:22-04:00
191d5d54-de64-4312-99c7-eee141efa4ef,Valentine Ave & E 183 St,-73.898237,40.856987,"https://www.google.com/maps/?q=40.856987,-73.898237",active,3,0,2,18,0,true,true,true,2023-07-29T15:06:22-04:00
66dc1687-0aca-11e7-82f6-3863bb44ef7c,Macon St & Nostrand Ave,-73.9500479759,40.6809833854,"https://www.google.com/maps/?q=40.680983,-73.950048",active,16,1,0,8,0,true,true,true,2023-07-29T15:06:22-04:00
99614ecb-2329-49fa-a13a-fa1ef2bb32d6,Clay Ave & Claremont Pkwy,-73.90549,40.83999,"https://www.google.com/maps/?q=40.839990,-73.905490",active,17,0,1,2,0,true,true,true,2023-07-29T15:06:22-04:00
1814907423052790164,E 16 St & Cortelyou Rd,-73.96364,40.64173,"https://www.google.com/maps/?q=40.641730,-73.963640",active,22,2,1,3,0,true,true,true,2023-07-29T15:06:22-04:00
66dd5407-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 78 St,-73.98362492,40.78414472,"https://www.google.com/maps/?q=40.784145,-73.983625",active,16,3,1,59,0,true,true,true,2023-07-29T15:06:22-04:00
59af018a-2ee9-489a-b445-bb6fba9c1119,W 163 St & Riverside Dr,-73.945446,40.839278,"https://www.google.com/maps/?q=40.839278,-73.945446",active,10,1,2,7,0,true,true,true,2023-07-29T15:06:22-04:00
1826348248869574940,E 18 St & Church Ave,-73.96316,40.64958,"https://www.google.com/maps/?q=40.649580,-73.963160",active,23,0,1,7,0,true,true,true,2023-07-29T15:06:22-04:00
ba33c334-e17d-4478-ae3c-9c2f4dbfbb51,51 Ave & 61 St,-73.90387,40.73568,"https://www.google.com/maps/?q=40.735680,-73.903870",active,15,3,1,3,0,true,true,true,2023-07-29T15:06:22-04:00
66dc17df-0aca-11e7-82f6-3863bb44ef7c,E 45 St & 3 Ave,-73.97282625,40.75255434,"https://www.google.com/maps/?q=40.752554,-73.972826",active,2,0,2,39,0,true,true,true,2023-07-29T15:06:22-04:00
74723006-b32f-4590-8cc7-f15eec3808fe,Bushwick Ave & Linden St,-73.92146,40.69146,"https://www.google.com/maps/?q=40.691460,-73.921460",active,5,0,0,24,0,true,true,true,2023-07-29T15:06:22-04:00
b371c432-b682-412f-9b85-8df84ce7a9f3,St Nicholas Ave & W 137 St,-73.947568,40.818477,"https://www.google.com/maps/?q=40.818477,-73.947568",active,17,0,2,1,0,true,true,true,2023-07-29T15:06:22-04:00
6e5a8cab-cf1a-4584-8133-01835b56ad71,River Ave & E 153 St,-73.92818,40.82441,"https://www.google.com/maps/?q=40.824410,-73.928180",active,25,1,1,0,0,true,true,true,2023-07-29T15:06:22-04:00
525535e3-dde3-47b4-9c2e-0174eaa4f2bb,61 St & Borden Ave,-73.90417,40.72558,"https://www.google.com/maps/?q=40.725580,-73.904170",active,21,0,0,0,0,true,true,true,2023-07-29T15:06:22-04:00
9635affa-8b18-42d5-84c4-7f67ad5ef9d0,Alexander Ave & E 134 St,-73.927107,40.807466,"https://www.google.com/maps/?q=40.807466,-73.927107",active,9,1,5,5,0,true,true,true,2023-07-29T15:06:22-04:00
823ef531-40e6-4397-b973-86bf5b032076,Eastern Pkwy & Troy Ave,-73.93679,40.66929,"https://www.google.com/maps/?q=40.669290,-73.936790",active,0,0,3,21,0,true,true,true,2023-07-29T15:06:22-04:00
abc1311e-e000-4211-af9e-0cf92242711e,Grand Concourse & E 164 St,-73.921461,40.829608,"https://www.google.com/maps/?q=40.829608,-73.921461",active,9,1,4,9,0,true,true,true,2023-07-29T15:06:22-04:00
66dd515d-0aca-11e7-82f6-3863bb44ef7c,W 74 St & Columbus Ave,-73.97754961,40.7785669,"https://www.google.com/maps/?q=40.778567,-73.977550",active,6,1,1,20,0,true,true,true,2023-07-29T15:06:22-04:00
c2bb1874-bcb7-47c5-aa7d-05423b9087e8,Sterling Pl & New York Ave,-73.94763,40.67234,"https://www.google.com/maps/?q=40.672340,-73.947630",active,3,2,2,20,0,true,true,true,2023-07-29T15:06:22-04:00
92fc1ad7-0867-4655-b02f-ede65d336b14,49 St & 31 Ave,-73.909831,40.758057,"https://www.google.com/maps/?q=40.758057,-73.909831",active,18,4,1,0,0,true,true,true,2023-07-29T15:06:22-04:00
0b009276-767c-47ee-a4d2-7633d4f95d95,W 47 St & 6 Ave,-73.98255,40.758397,"https://www.google.com/maps/?q=40.758397,-73.982550",active,1,0,3,64,0,true,true,true,2023-07-29T15:06:22-04:00
3db799ba-b574-4e5f-95e5-c767bec2acb6,Melrose Ave & E 150 St,-73.917338,40.816827,"https://www.google.com/maps/?q=40.816827,-73.917338",active,20,13,2,8,0,true,true,true,2023-07-29T15:06:22-04:00
66dce9b5-0aca-11e7-82f6-3863bb44ef7c,Division Ave & Marcy Ave,-73.95796783,40.70708701,"https://www.google.com/maps/?q=40.707087,-73.957968",active,8,4,2,21,1,true,true,true,2023-07-29T15:06:22-04:00
d470e82e-d109-4e2e-b66a-f5e944cbfe97,Eastern Pkwy & Ralph Ave,-73.92284,40.66852,"https://www.google.com/maps/?q=40.668520,-73.922840",active,9,0,1,11,0,true,true,true,2023-07-29T15:06:22-04:00
1786698974100683436,N 7 St & Driggs Ave,-73.956388,40.716967,"https://www.google.com/maps/?q=40.716967,-73.956388",active,31,2,3,18,0,true,true,true,2023-07-29T15:06:22-04:00
498d7e8e-5164-4f26-9ce6-399947d73b1a,Suydam St & St. Nicholas Ave,-73.91945,40.70636,"https://www.google.com/maps/?q=40.706360,-73.919450",active,13,0,1,3,0,true,true,true,2023-07-29T15:06:22-04:00
81a98b0b-cfd6-48b4-90bd-806ebbc264a0,Montgomery St & Franklin Ave,-73.9605563879013,40.666439306870814,"https://www.google.com/maps/?q=40.666439,-73.960556",active,4,0,0,15,0,true,true,true,2023-07-29T15:06:22-04:00
068b919c-f649-4091-8e12-ccf37191cad5,Wilkins Ave & Crotona Park E,-73.895133,40.835302,"https://www.google.com/maps/?q=40.835302,-73.895133",active,7,3,1,9,0,true,true,true,2023-07-29T15:06:22-04:00
09dfc0e3-a448-477c-bb3c-9467dc51ef8d,W 15 St & 6 Ave,-73.99642959237099,40.738046142482766,"https://www.google.com/maps/?q=40.738046,-73.996430",active,32,2,7,34,0,true,true,true,2023-07-29T15:06:22-04:00
b9720921-8170-43ea-a5ae-b61b9161eb49,5 Ave & E 87 St,-73.95987510681152,40.78232260730881,"https://www.google.com/maps/?q=40.782323,-73.959875",active,29,13,4,4,0,true,true,true,2023-07-29T15:06:22-04:00
579e583e-60ab-4f2a-83d0-fabebddfcd0f,Broadway & Ellwood St,-73.929719,40.862058,"https://www.google.com/maps/?q=40.862058,-73.929719",active,17,0,1,1,0,true,true,true,2023-07-29T15:06:22-04:00
3eb10c63-ea4c-4161-b07d-a29034f7367a,Brook Ave & E 141 St,-73.917875,40.809619,"https://www.google.com/maps/?q=40.809619,-73.917875",active,6,0,0,13,0,true,true,true,2023-07-29T15:06:22-04:00
b0bac4ef-bb57-4598-a433-75c281170d5b,Lenox Ave & W 146 St,-73.935971,40.821111,"https://www.google.com/maps/?q=40.821111,-73.935971",active,18,5,1,5,0,true,true,true,2023-07-29T15:06:22-04:00
19b61564-7629-41b4-80c8-1756135a5442,Cauldwell Ave & E 158 St,-73.908351,40.81989,"https://www.google.com/maps/?q=40.819890,-73.908351",active,3,0,1,15,0,true,true,true,2023-07-29T15:06:22-04:00
b35ba3c0-d3e8-4b1a-b63b-73a7bb518c9e,Irving Ave & Palmetto St,-73.9127,40.698,"https://www.google.com/maps/?q=40.698000,-73.912700",active,9,0,0,10,0,true,true,true,2023-07-29T15:06:22-04:00
66dd4ccc-0aca-11e7-82f6-3863bb44ef7c,Central Park West & W 72 St,-73.9762057363987,40.77579376683666,"https://www.google.com/maps/?q=40.775794,-73.976206",active,40,4,3,9,0,true,true,true,2023-07-29T15:06:22-04:00
5a24acbb-94ef-4cb5-9db8-f6073ac26a2b,21 St & 23 Ave,-73.919046,40.778557,"https://www.google.com/maps/?q=40.778557,-73.919046",active,21,2,0,1,0,true,true,true,2023-07-29T15:06:22-04:00
66de6346-0aca-11e7-82f6-3863bb44ef7c,Hoyt St & Warren St,-73.98901629,40.6843549,"https://www.google.com/maps/?q=40.684355,-73.989016",active,24,0,1,10,0,true,true,true,2023-07-29T15:06:22-04:00
66dd056e-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Withers St,-73.94485918,40.7169811,"https://www.google.com/maps/?q=40.716981,-73.944859",active,11,4,2,5,0,true,true,true,2023-07-29T15:06:22-04:00
f8c242cd-da59-4f0e-afd6-832bbdd7d328,W 211 St & 10 Ave,-73.9172950387001,40.86709406268147,"https://www.google.com/maps/?q=40.867094,-73.917295",active,16,2,0,3,0,true,true,true,2023-07-29T15:06:22-04:00
66ddeaff-0aca-11e7-82f6-3863bb44ef7c,West End Ave & W 94 St,-73.974124,40.7941654,"https://www.google.com/maps/?q=40.794165,-73.974124",active,18,10,1,10,1,true,true,true,2023-07-29T15:06:22-04:00
0bd9bd58-42e6-4680-9d19-83943372221f,6 Ave & 60 St,-74.013821,40.638196,"https://www.google.com/maps/?q=40.638196,-74.013821",active,3,0,2,17,0,true,true,true,2023-07-29T15:06:22-04:00
81bec993-29a5-4e70-8f60-eecdf16c7be4,Railroad Ave & Kay Ave,-73.97078096866608,40.70514807698391,"https://www.google.com/maps/?q=40.705148,-73.970781",active,24,1,2,2,0,true,true,true,2023-07-29T15:06:22-04:00
cc5f0e68-dd5f-4db1-81c7-04a4d6674fba,Goble Pl & Macombs Rd,-73.917256,40.844075,"https://www.google.com/maps/?q=40.844075,-73.917256",active,16,0,2,1,0,true,true,true,2023-07-29T15:06:22-04:00
2a66ed0a-5e6d-4893-a1d1-876bb2bac4be,E 174 St & Walton Ave,-73.912042,40.844811,"https://www.google.com/maps/?q=40.844811,-73.912042",active,7,2,1,19,0,true,true,true,2023-07-29T15:06:22-04:00
ceb179f3-89c3-4c3e-8a0a-3415406a9463,Amsterdam Ave & W 180 St,-73.931205,40.847396,"https://www.google.com/maps/?q=40.847396,-73.931205",active,5,0,2,16,0,true,true,true,2023-07-29T15:06:22-04:00
66dd17a5-0aca-11e7-82f6-3863bb44ef7c,Nassau Ave & Newell St,-73.94752621650696,40.724812564400175,"https://www.google.com/maps/?q=40.724813,-73.947526",active,11,2,2,37,0,true,true,true,2023-07-29T15:06:22-04:00
2637fed8-1e2a-460b-83eb-3eb32ace0f4e,E 35 St & Madison Ave,-73.98255586624146,40.74848023448579,"https://www.google.com/maps/?q=40.748480,-73.982556",active,3,0,7,39,1,true,true,true,2023-07-29T15:06:22-04:00
66dbe68e-0aca-11e7-82f6-3863bb44ef7c,Greenwich Ave & Charles St,-74.000271,40.735238,"https://www.google.com/maps/?q=40.735238,-74.000271",active,5,1,3,49,0,true,true,true,2023-07-29T15:06:22-04:00
f34ea09d-32f9-492c-9124-99059bc0b5dd,Steinway St & 19 Ave,-73.899558,40.778089,"https://www.google.com/maps/?q=40.778089,-73.899558",active,16,0,0,5,0,true,true,true,2023-07-29T15:06:22-04:00
22ab59a8-0af4-4101-9350-a7af88e37c2e,W 133 St & 12 Ave,-73.959089,40.820003,"https://www.google.com/maps/?q=40.820003,-73.959089",active,13,0,0,6,0,true,true,true,2023-07-29T15:06:22-04:00
d89dc10f-9be3-45a5-9c3c-06c04c963436,Flushing Ave & Woodward Ave,-73.91873,40.71246,"https://www.google.com/maps/?q=40.712460,-73.918730",active,7,1,2,12,0,true,true,true,2023-07-29T15:06:22-04:00
b4b5824b-3c23-44b7-92a3-cec6a54583a0,Morris Ave & E 171 St,-73.9109,40.83899,"https://www.google.com/maps/?q=40.838990,-73.910900",active,12,4,0,9,0,true,true,true,2023-07-29T15:06:22-04:00
3a89411a-0bc6-4ba3-bc56-fab950c8eba1,Central Ave & Flushing Ave,-73.9333,40.702831,"https://www.google.com/maps/?q=40.702831,-73.933300",active,9,0,0,10,0,true,true,true,2023-07-29T15:06:22-04:00
66dbe15d-0aca-11e7-82f6-3863bb44ef7c,Franklin Ave & Myrtle Ave,-73.95801365375519,40.694546087246025,"https://www.google.com/maps/?q=40.694546,-73.958014",active,11,1,0,14,0,true,true,true,2023-07-29T15:06:22-04:00
1d32e684-602b-46b6-8c96-ab47b57a03f3,Grand Ave & Bergen St,-73.962408,40.678045,"https://www.google.com/maps/?q=40.678045,-73.962408",active,3,2,0,22,0,true,true,true,2023-07-29T15:06:22-04:00
6969d756-33a6-4a0b-83d0-3db38bc382d1,53 St & 2 Ave,-74.018846,40.64744,"https://www.google.com/maps/?q=40.647440,-74.018846",active,22,1,3,5,0,true,true,true,2023-07-29T15:06:22-04:00
38af3d1a-9916-46cf-b22e-86fc8648bf30,Park Ave & E 162 St,-73.915585,40.825716,"https://www.google.com/maps/?q=40.825716,-73.915585",active,9,1,1,10,0,true,true,true,2023-07-29T15:06:22-04:00
66de1fe7-0aca-11e7-82f6-3863bb44ef7c,Carroll St & 5 Ave,-73.9814832,40.6751622,"https://www.google.com/maps/?q=40.675162,-73.981483",active,24,7,2,1,0,true,true,true,2023-07-29T15:06:22-04:00
b442a648-e9f4-4893-951a-64d258bc0e55,W 50 St & 9 Ave,-73.98917958140373,40.763604677958625,"https://www.google.com/maps/?q=40.763605,-73.989180",active,0,0,1,30,0,true,true,true,2023-07-29T15:06:22-04:00
66de1516-0aca-11e7-82f6-3863bb44ef7c,Coffey St & Conover St,-74.015665,40.677236,"https://www.google.com/maps/?q=40.677236,-74.015665",active,31,2,1,0,0,true,true,true,2023-07-29T15:06:22-04:00
ca5cc034-a95d-446e-8314-6691589886b1,60 Ave & Fresh Pond Rd,-73.90198,40.71693,"https://www.google.com/maps/?q=40.716930,-73.901980",active,1,1,0,17,0,true,true,true,2023-07-29T15:06:22-04:00
837b7db3-55c6-4595-a497-834972631752,Stanhope St & Fairview Ave,-73.91116,40.70998,"https://www.google.com/maps/?q=40.709980,-73.911160",active,0,0,0,17,0,true,true,true,2023-07-29T15:06:22-04:00
54df610f-0e47-4958-98ca-37bb1b1c4dca,Convent Ave & W 151 St,-73.942924,40.82831,"https://www.google.com/maps/?q=40.828310,-73.942924",active,2,2,0,22,0,true,true,true,2023-07-29T15:06:22-04:00
023cf549-bd85-4f9a-abd8-70ba29d7e86b,W Tremont Ave & Montgomery Ave,-73.916418,40.851788,"https://www.google.com/maps/?q=40.851788,-73.916418",active,2,1,2,17,0,true,true,true,2023-07-29T15:06:22-04:00
66de2b2f-0aca-11e7-82f6-3863bb44ef7c,3 St & Hoyt St,-73.99364123,40.6777287,"https://www.google.com/maps/?q=40.677729,-73.993641",active,46,1,1,5,1,true,true,true,2023-07-29T15:06:22-04:00
c602146e-d69d-43b6-9e8f-054c4df5377e,Seneca Ave & Irvine St,-73.88862490653992,40.81872569990116,"https://www.google.com/maps/?q=40.818726,-73.888625",active,5,1,1,13,0,true,true,true,2023-07-29T15:06:22-04:00
66dbf288-0aca-11e7-82f6-3863bb44ef7c,Hicks St & Montague St,-73.99595065,40.69512845,"https://www.google.com/maps/?q=40.695128,-73.995951",active,7,6,0,9,0,true,true,true,2023-07-29T15:06:22-04:00
d5cabb43-6c78-4022-964e-a8b02470509e,Sterling St & Nostrand Ave,-73.95076,40.66318,"https://www.google.com/maps/?q=40.663180,-73.950760",active,18,1,0,4,0,true,true,true,2023-07-29T15:06:22-04:00
59b747c1-fbfb-4a3d-9394-8d06834d7c98,Sherman Ave & Thayer St,-73.926994,40.863124,"https://www.google.com/maps/?q=40.863124,-73.926994",active,6,0,2,13,0,true,true,true,2023-07-29T15:06:22-04:00
b896d83d-5524-4c9c-a2aa-c1b0edaadc22,Walton Ave & E 168 St,-73.918316,40.83649,"https://www.google.com/maps/?q=40.836490,-73.918316",active,6,1,0,14,0,true,true,true,2023-07-29T15:06:22-04:00
